date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:04:55	2452/2452	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-994%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-10.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/categories/elec-10.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:56	55945/55945	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-da89%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/poster/poster-03.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/poster/poster-03.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:56	9614/9614	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-258e%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-01.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-01.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:56	41967/41967	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-a3ef%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-08.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-08.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:56	11716/11716	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-2dc4%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-02.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-02.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:57	10628/10628	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-2984%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-06.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-06.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:57	14876/14876	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-3a1c%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-03.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-03.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:58	8138/8138	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-1fca%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-04.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-04.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:58	80134/80134	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-13906%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-05.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-05.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
00:04:58	10480/10480	---M--	200	added ('OK')	image/png	etag:%2264ef1fa3-28f0%22	https://new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-07.png	C:/Users/mo7a/Desktop/machroo3/templates/ecommerceV1/new.axilthemes.com/demo/template/etrade/assets/images/product/electric/product-07.png	(from https://new.axilthemes.com/demo/template/etrade/index-1.html)
